imdbid,year,binary,Country,Production,Rated,Genre,Writers F,Writers M,Director
tt2724064,2013,T,USA,NCM Fathom,TV-14,Action,0,0,M
tt1982177,2013,F,Germany,Adopt Films,N/A,Drama,1,0,F
tt1821426,2013,T,USA,Arc Entertainment,R,Comedy,0,0,M
tt2170299,2013,F,USA,Focus Features,R,Comedy,0,1,M
tt2380331,2013,T,USA,Roadside Attractions,PG-13,Comedy,0,1,M
tt0790736,2013,F,USA,Universal Pictures,PG-13,Action,0,3,M
tt1583421,2013,T,USA,Paramount Pictures,PG-13,Action,0,2,M
tt2081194,2013,T,USA,Tribeca Films,TV-MA,Comedy,0,1,M
tt1517260,2013,T,USA,Open Road Films,PG-13,Action,0,1,M
tt2481198,2013,T,UK,Orion Releasing LLC.,PG,Comedy,0,2,M
tt2017020,2013,T,USA,Sony Pictures,PG,Animation,0,6,M
tt1727388,2013,T,USA,Fox Searchlight,PG-13,Comedy,0,0,M
tt1321511,2013,F,USA,FilmDistrict,R,Action,0,1,M
tt1684233,2013,F,UK,IFC Films,R,Action,0,0,M
tt2582008,2013,T,Germany,N/A,N/A,Drama,1,0,M
tt2140577,2013,T,USA,Dada Films,R,Comedy,0,0,M
tt1300854,2013,T,China,Walt Disney Pictures,PG-13,Action,0,5,M
tt1691917,2013,F,USA,Walt Disney Pictures,PG,Animation,0,4,M
tt2294677,2013,T,USA,Roadside Attractions,R,Comedy,0,0,M
tt2387413,2013,T,USA,Tempe Video,N/A,Action,0,4,M
tt1549920,2013,F,USA,Lionsgate Films,R,Action,0,1,M
tt2415174,2013,T,USA,N/A,N/A,Drama,0,0,M
tt2388821,2013,F,Spain,Zeta Audiovisual,N/A,Adventure,0,3,M
tt2350496,2013,T,India,Sony Pictures Classics,PG,Drama,0,0,M
tt1408101,2013,F,USA,Paramount,PG-13,Action,0,3,M
tt2330546,2013,T,France,N/A,NOT RATED,Comedy,1,4,M
tt2779318,2013,T,UK,,N/A,Adventure,0,3,M
tt2415464,2013,T,USA,WARNER BROTHERS PICTURES,PG-13,Horror,0,1,M
tt1572315,2013,T,USA,Lionsgate Films,R,Horror,1,3,M
tt1716767,2013,T,USA,BCDF Pictures,PG-13,Family,1,1,F
tt1981107,2013,T,France,The Weinstein Company,PG,Action,0,0,M
tt1654523,2013,F,Germany,Wrekin Hill,R,Mystery,0,0,M
tt1904996,2013,T,USA,FilmDistrict,R,Action,0,2,F
tt1245492,2013,F,USA,Sony Pictures,R,Comedy,0,7,M
tt2349460,2013,T,USA,Roadside Attractions,PG,Drama,0,2,M
tt2016940,2013,T,USA,Radius-TWC,R,Action,0,1,M
tt2987732,2013,T,Germany,Constantin Film Verleih,N/A,Comedy,0,1,M
tt0359950,2013,T,USA,20th Century Fox,PG,Adventure,0,3,M
tt2309295,2013,T,USA,,TV-MA,Horror,0,2,M
tt1170358,2013,T,USA,Warner Bros.,PG-13,Adventure,0,2,M
tt2312718,2013,F,USA,Open Road Films,R,Action,0,0,M
tt1894476,2013,T,UK,Magnolia Pictures,R,Romance,1,3,M
tt1815862,2013,F,USA,Sony Pictures,PG-13,Action,0,2,M
tt2359024,2013,T,USA,Radius-TWC,R,Crime,0,1,M
tt1980209,2013,F,USA,Paramount Studios,R,Action,0,2,M
tt1821641,2013,T,Israel,Drafthouse Films,NOT RATED,Animation,0,1,M
tt2229499,2013,T,USA,Relativity Media,R,Comedy,0,1,M
tt1321870,2013,F,USA,Warner Bros.,R,Action,0,2,M
tt2250234,2013,F,USA,N/A,N/A,Action,0,1,M
tt2358891,2013,T,Italy,Janus Films,NOT RATED,Drama,0,0,M
tt2414766,2013,T,Australia,FilmBuff,NOT RATED,Mystery,0,1,M
tt2093270,2013,T,Spain,levelFILM,N/A,Crime,0,0,M
tt2392326,2013,F,UK,Music Box Films,R,Comedy,0,0,M
tt2770480,2013,T,USA,N/A,TV-PG,Drama,0,1,M
tt3100636,2013,T,Australia,Kino Lorber Films,NOT RATED,Drama,1,2,F
tt2852460,2013,T,Hong Kong,Tomson International Entertainment,N/A,Drama,0,0,M
tt3122122,2013,T,N/A,LionsGate Entertainment,N/A,Animation,0,0,M
tt2520512,2013,F,USA,,N/A,Comedy,0,1,M
tt1816608,2013,T,UK,20th Century Fox,PG-13,Mystery,1,0,F
tt2450440,2013,T,USA,IDP/Samuel goldwyn Films,R,Biography,0,1,M
tt3078718,2013,F,Italy,N/A,N/A,Comedy,1,2,M
tt2226519,2013,T,USA,Millennium Entertainment,R,Drama,1,0,F
tt0469021,2013,T,UK,Magnolia Pictures,R,Action,0,8,M
tt1817081,2013,T,USA,IFC Films,R,Comedy,0,2,M
tt2084989,2013,F,USA,Independent Pictures/Metrodome Dist.,NOT RATED,Drama,0,1,M
tt1864750,2013,F,Spain,,N/A,Adventure,0,0,M
tt2389182,2013,F,USA,Drafthouse Films,NOT RATED,Comedy,0,2,M
tt2555268,2013,T,USA,First Run Features,NOT RATED,Documentary,0,0,F
tt2336846,2013,F,Canada,N/A,TV-14,Crime,0,1,M
tt3089388,2013,F,USA,Sony Pictures Classics,PG-13,Documentary,0,0,M
tt2316411,2013,F,Canada,A24 and DIRECTV,R,Mystery,0,1,M
tt1588173,2013,F,USA,Lionsgate Films,PG-13,Comedy,0,2,M
tt2094877,2013,T,France,The Weinstein Company,PG-13,Biography,0,1,M
tt2457282,2013,T,Japan,Warner Brothers,NOT RATED,Animation,0,0,M
tt2404311,2013,T,USA,Relativity Media,R,Comedy,0,1,M
tt1335975,2013,F,USA,Universal Pictures,PG-13,Action,0,3,M
tt2288044,2013,T,Germany,N/A,N/A,Comedy,2,1,M
tt2312890,2013,T,USA,The Film Arcade,R,Comedy,0,0,M
tt2818348,2013,T,USA,Universal Studios,TV-G,Family,3,0,M
tt2209418,2013,T,USA,Drafthouse Recommends,R,Drama,1,3,M
tt2101473,2013,F,Germany,Lionsgate Films,R,Adventure,0,3,M
tt1545754,2013,T,USA,Millenium Entertainment,R,Comedy,0,1,M
tt1702439,2013,T,USA,Relativity Media,PG-13,Drama,1,2,M
tt1905040,2013,T,USA,DPI Productions LLC.,R,Horror,0,0,M
tt1559547,2013,T,USA,Warner Bros. Pictures,PG-13,Drama,1,1,M
tt2304771,2013,F,UK,The Weinstein Co.,PG-13,Biography,0,2,M
tt2364975,2013,T,Sweden,Magnolia Pictures,NOT RATED,Drama,0,1,M
tt1939659,2013,T,USA,Sony Pictures,R,Drama,0,3,F
tt2002718,2013,T,Russia,Open Road,R,Action,0,3,M
tt2027140,2013,T,France,Drafthouse Films,NOT RATED,Comedy,0,0,M
tt1454468,2013,F,UK,Warner Bros. Pictures,PG-13,Drama,0,1,M
tt2284766,2013,T,UK,Working Title Television,TV-PG,Drama,0,1,M
tt0765446,2013,T,USA,The Weinstein Co.,PG,Animation,0,4,M
tt1535109,2013,F,USA,Sony Pictures,PG-13,Biography,0,2,M
tt1450321,2013,F,UK,Magnet Releasing,R,Comedy,0,1,M
tt2058107,2013,F,Switzerland,The Weinstein Company,R,Biography,0,3,M
tt2066133,2013,T,USA,N/A,PG,Drama,1,0,F
tt2792728,2013,T,Sweden,Eyeworks,N/A,Comedy,1,0,F
tt0790628,2013,F,USA,Warner Bros. Pictures,PG-13,Adventure,0,6,M
tt2403029,2013,T,USA,Ketchup Entertainment,PG-13,Comedy,0,2,M
tt2193215,2013,T,UK,Fox Films,R,Crime,0,0,M
tt3103576,2013,F,France,Gaumont,N/A,Crime,0,0,M
tt1731141,2013,F,USA,Summit Entertainment,PG-13,Action,0,1,M
tt2429074,2013,T,USA,Vertical Entertainment,R,Comedy,0,1,M
tt3448098,2013,F,Germany,American Cinematheque,N/A,Documentary,0,0,M
tt2395385,2013,T,USA,IFC Films,NOT RATED,Horror,0,1,M
tt2017038,2013,F,USA,Lionsgate/Roadside Attractions,PG-13,Action,0,0,M
tt2390361,2013,T,USA,s,PG-13,Comedy,1,0,F
tt2191701,2013,F,USA,Sony Pictures,PG-13,Comedy,0,2,M
tt1951216,2013,T,UK,IFC Films,NOT RATED,Biography,1,2,M
tt2499414,2013,T,USA,The Safran Company,R,Comedy,0,2,M
tt2334649,2013,T,USA,The Weinstein Company,R,Biography,1,1,F
tt1913178,2013,T,USA,Arrowstorm Entertainment,NOT RATED,Adventure,1,1,F
tt2042568,2013,F,USA,CBS Films,R,Drama,0,2,M
tt2289920,2013,T,USA,Affidavit Productions LLC,N/A,Crime,0,1,M
tt1464191,2013,T,USA,Entertainment One,R,Drama,0,3,M
tt2396566,2013,T,USA,Radius-TWC,PG-13,Documentary,0,0,F
tt2387433,2013,F,USA,The Weinstein Company,PG-13,Horror,0,1,M
tt2523600,2013,F,Italy,DistriB Films,N/A,Comedy,0,3,M
tt1698648,2013,T,USA,Lionsgate/Roadside Attractions,PG-13,Comedy,1,0,M
tt1951264,2013,T,USA,Lionsgate Films,PG-13,Action,0,2,M
tt2195548,2013,F,USA,Magnolia Pictures,R,Comedy,0,1,M
tt2013293,2013,T,Japan,Walt Disney Pictures,PG-13,Animation,0,0,M
tt1798709,2013,F,USA,Warner Bros. Pictures,R,Drama,0,0,M
tt2220408,2013,F,Brazil,N/A,N/A,Comedy,0,0,M
tt2319580,2013,F,Canada,Entertainment One,PG-13,Comedy,0,1,M
tt1538403,2013,T,USA,Sony Pictures,PG-13,Action,2,0,M
tt2585078,2013,T,USA,N/A,UNRATED,Comedy,0,0,M
tt1931435,2013,T,USA,Lionsgate Films,R,Comedy,0,1,M
tt1327773,2013,T,USA,The Weinstein Company,PG-13,Biography,0,1,M
tt2651924,2013,T,USA,N/A,N/A,Action,0,3,M
tt2244901,2013,T,UK,Magnolia Pictures,R,Comedy,0,0,M
tt2113681,2013,F,Sweden,Music Box Films,R,Adventure,0,2,M
tt1800241,2013,T,USA,Sony Pictures,R,Crime,0,2,M
tt1411250,2013,F,USA,Universal Classics,R,Action,0,1,M
tt2332579,2013,T,Chile,IFC Films,NOT RATED,Adventure,0,0,M
tt2333804,2013,F,UK,Amplify Releasing,R,Comedy,0,1,M
tt3106846,2013,T,Canada,Entertainment One,R,Drama,0,0,M
tt1711425,2013,F,USA,Relativity Media,R,Comedy,0,2,M
tt1229340,2013,T,USA,Paramount Pictures,PG-13,Comedy,0,4,M
tt2166616,2013,F,France,IFC Films,NOT RATED,Comedy,0,1,M
tt1426329,2013,T,USA,Radius-TWC,R,Biography,0,1,M
tt2023587,2013,T,Canada,Universal Pictures,PG-13,Horror,2,3,M
tt2306299,2013,T,Ireland,,TV-MA,Action,0,1,M
tt3348476,2013,F,Netherlands,N/A,N/A,Short,1,1,F
tt2796584,2013,F,USA,N/A,N/A,Short,0,2,M
tt2991224,2013,F,Estonia,Magnolia Pictures,NOT RATED,Drama,0,0,M
tt1486834,2013,F,Ireland,CBS Films,PG-13,Comedy,0,1,M
tt3015110,2013,T,Canada,N/A,TV-PG,Drama,1,0,M
tt2820466,2013,F,USA,WARNER BROTHERS PICTURES,PG-13,Animation,0,9,M
tt1922679,2013,T,Brazil,N/A,NOT RATED,Action,1,0,M
tt2503154,2013,T,USA,IFC Entertainment,R,Horror,1,1,M
tt2084093,2013,T,USA,WARNER BROTHERS PICTURES,TV-14,Drama,0,0,M
tt2334896,2013,T,Canada,Phase 4 Films,NOT RATED,Comedy,0,3,M
tt2230358,2013,T,USA,Universal Studios Home Entertainment,R,Horror,0,0,M
tt1528071,2013,T,USA,Radius-TWC,R,Crime,0,2,M
tt1856010,2013,F,USA,,TV-MA,Drama,0,1,M
tt1091191,2013,F,USA,Universal Studios,R,Action,0,3,M
tt2967286,2013,T,Japan,N/A,TV-14,Animation,0,0,M
tt2991316,2013,T,Canada,N/A,N/A,Action,0,0,M
tt2202928,2013,T,Canada,Gossamer Creative,N/A,Drama,0,1,M
tt1428538,2013,T,Germany,Paramount Pictures/MGM,R,Action,0,1,M
tt2287715,2013,F,Sweden,N/A,N/A,Drama,1,0,F
tt2218003,2013,F,UK,Focus Features,R,Crime,0,1,M
tt2370248,2013,T,USA,Cinedigm,R,Drama,0,0,M
tt1606378,2013,F,USA,20th Century Fox,R,Action,0,1,M
tt1453405,2013,F,USA,Walt Disney Pictures,G,Animation,0,5,M
tt2403419,2013,T,Spain,N/A,N/A,Thriller,0,0,M
tt1847746,2013,T,Argentina,Samuel Goldwyn Films,PG-13,Drama,0,0,M
tt2446502,2013,T,USA,Well Go USA,NOT RATED,Action,0,0,M
tt2908228,2013,T,Canada,Screenvision,TV-Y,Animation,2,0,M
tt0816442,2013,T,USA,20th Century Fox,PG-13,Drama,0,2,M
tt1210819,2013,F,USA,Walt Disney Pictures,PG-13,Action,0,4,M
tt2656122,2013,F,Germany,N/A,N/A,Animation,0,2,M
tt2401711,2013,T,Brazil,N/A,N/A,Drama,0,0,M
tt2315200,2013,F,France,LGM Productions,N/A,Comedy,0,1,M
tt2457282,2013,T,Japan,Warner Brothers,NOT RATED,Animation,0,0,M
tt2024544,2013,T,USA,Fox Searchlight,R,Biography,0,2,M
tt1700845,2013,T,UK,Sony Pictures Classics,R,Biography,1,0,M
tt2234222,2013,T,Canada,,TV-MA,Action,1,5,M
tt1821549,2013,T,USA,Paramount Pictures,R,Adventure,0,0,M
tt2234261,2013,T,France,Ketchup Entertainment,PG-13,Comedy,1,1,M
tt2243389,2013,F,Spain,Sony Pictures Classics,R,Comedy,0,1,M
tt1483324,2013,T,USA,Anchor Bay and Freestyle Releasing,R,Comedy,0,2,M
tt2334879,2013,F,USA,Sony Pictures,PG-13,Action,0,1,M
tt1979320,2013,F,UK,Universal Pictures,R,Action,0,1,M
tt1623205,2013,T,USA,Walt Disney Pictures,PG,Adventure,0,3,M
tt1663662,2013,F,USA,Warner Bros. Pictures,PG-13,Action,0,3,M
tt1813609,2013,T,USA,Inception Media Group,NOT RATED,Horror,1,1,M
tt2101341,2013,T,USA,FilmDistrict,R,Action,0,0,M
tt3183630,2013,F,Brazil,GKIDS,PG,Animation,0,0,M
tt1837703,2013,F,USA,Walt Disney Pictures,R,Biography,0,4,M
tt2369396,2013,T,USA,Arc Entertainment,R,Action,0,4,M
tt1985019,2013,T,UK,Sony Pictures Classics,PG-13,Comedy,2,0,M
tt1602613,2013,T,Denmark,Radius-TWC,R,Crime,0,1,M
tt1985966,2013,T,USA,Sony Pictures,PG,Animation,2,3,M
tt2201221,2013,F,USA,Leeden Media,NOT RATED,Comedy,0,2,F
tt3066242,2013,T,USA,,NOT RATED,Animation,0,0,M
tt1814621,2013,T,USA,Focus Features,PG-13,Comedy,1,1,M
tt2147728,2013,T,USA,Strand Releasing,NOT RATED,Drama,1,1,M
tt1869716,2013,T,UK,Fox Searchlight Pictures,PG-13,Adventure,0,0,M
tt2302755,2013,F,USA,FilmDistrict,R,Action,0,0,M
tt2450186,2013,T,USA,Magnet Releasing,R,Horror,1,4,M
tt1924429,2013,F,UK,20th Century Fox,R,Crime,0,3,M
tt1657510,2013,F,USA,Roadside Attractions,PG-13,Drama,0,0,M
tt1981115,2013,T,USA,Walt Disney Pictures,PG-13,Action,0,7,M
tt1821694,2013,T,USA,Lionsgate Films,PG-13,Action,0,2,M
tt2352488,2013,F,USA,Strand Releasing,NOT RATED,Documentary,0,1,M
tt1545660,2013,T,USA,Entertainment One Films,R,Action,0,1,M
tt1213663,2013,F,UK,Focus Features,R,Action,0,2,M
tt1911644,2013,T,USA,Sony Pictures,R,Crime,1,3,M
tt2364949,2013,T,USA,Magnolia Pictures,R,Drama,0,0,M
tt1483013,2013,T,USA,Universal Pictures,PG-13,Action,0,2,M
tt1204975,2013,F,USA,CBS Films,PG-13,Comedy,0,0,M
tt2106550,2013,T,France,Grindstone Entertainment,R,Drama,0,1,M
tt2355540,2013,F,USA,Radius,R,Documentary,0,1,M
tt1758795,2013,T,USA,CBS Films,R,Comedy,1,0,F
tt2334873,2013,T,USA,Sony Pictures Classics,PG-13,Drama,0,0,M
tt2357263,2013,T,USA,FilmBuff,NOT RATED,Comedy,0,1,M
tt2425486,2013,T,Chile,Roadside Attractions,R,Comedy,0,0,M
tt2103267,2013,T,Australia,Exclusive Media,R,Drama,2,1,F
tt2692904,2013,F,UK,A24 Films,R,Drama,0,1,M
tt2331143,2013,T,Japan,IFC Films,NOT RATED,Drama,0,0,M
tt2201251,2013,T,USA,Vertical Entertainment,R,Comedy,0,0,F
tt2007360,2013,F,USA,Kino Lorber,UNRATED,Comedy,0,1,M
tt1650554,2013,T,USA,Universal Pictures,R,Action,0,2,M
tt2083355,2013,T,USA,Universal Pictures,R,Comedy,0,2,M
tt2969656,2013,T,South Korea,Zip Cinema,NOT RATED,Action,0,0,M
tt2179116,2013,F,USA,CBS Films,R,Adventure,0,1,F
tt2617828,2013,F,Germany,Wolfe Releasing,NOT RATED,Drama,0,0,M
tt2543508,2013,T,USA,Life Inside Out The Movie,N/A,Drama,1,0,M
tt0481499,2013,T,USA,20th Century Fox,PG,Animation,0,3,M
tt2312390,2013,T,USA,Zombie Orpheus Entertainment,N/A,Adventure,0,1,M
tt1322269,2013,T,USA,The Weinstein Company,R,Drama,0,0,M
tt1462900,2013,F,Hong Kong,The Weinstein Company,PG-13,Action,0,0,M
tt2167266,2013,T,Australia,The Weinstein Company,PG-13,Adventure,0,0,M
tt1854564,2013,T,USA,20th Century Fox,PG,Adventure,0,1,M
tt1480295,2013,F,USA,Milennium Entertainment,R,Action,0,1,M
tt2981768,2013,F,Japan,GKIDS,NOT RATED,Animation,0,1,M
tt1206543,2013,F,UK,Relativity Media,R,Crime,0,1,M
tt1160996,2013,F,Canada,Image Entertainment,NOT RATED,Action,0,2,M
tt2527186,2013,T,USA,RLJ/Image Entertainment,NOT RATED,Comedy,0,1,M
tt1951261,2013,F,USA,Warner Bros. Pictures,R,Comedy,0,4,M
tt2094762,2013,T,Canada,Paladin Films,NOT RATED,Comedy,0,2,M
tt2263944,2013,T,Japan,Screenvision,PG,Animation,2,0,M
tt1706620,2013,T,South Korea,Radius-TWC,R,Action,1,1,M
tt1869416,2013,T,Brazil,N/A,NOT RATED,Crime,0,2,M
tt1699755,2013,T,USA,Lionsgate Films,PG-13,Comedy,0,0,M
tt2309021,2013,T,USA,Entertainment One,R,Drama,0,2,M
tt2944454,2013,T,USA,,N/A,Drama,0,0,M
tt2234155,2013,F,USA,20th Century Fox,PG-13,Comedy,0,1,M
tt2795478,2013,F,Netherlands,N/A,N/A,Short,0,1,M
tt3252208,2013,T,UK,FilmBuff,N/A,Documentary,0,0,M
tt2401715,2013,T,Germany,Freestyle Releasing,R,Biography,0,1,M
tt3074732,2013,T,Iceland,Music Box Films,NOT RATED,Comedy,0,0,M
tt1817287,2013,F,France,IFC Films,NOT RATED,Documentary,0,0,M
tt1924396,2013,F,Italy,IFC Films,R,Crime,0,0,M
tt2207050,2013,F,France,Strand Releasing,NOT RATED,Comedy,0,1,M
tt2992146,2013,F,China,Film Worksho,NOT RATED,Action,0,0,M
tt1925435,2013,F,Netherlands,MPI Media Group,R,Horror,0,5,M
tt2085957,2013,T,Canada,Sony Pictures,R,Drama,0,3,M
tt2304426,2013,F,UK,Sundance Selects,NOT RATED,Drama,0,1,M
tt2193185,2013,F,USA,N/A,TV-14,Action,0,1,M
tt1667355,2013,T,Germany,Constantin Film,N/A,Biography,1,1,M
tt2576852,2013,T,Japan,GKIDS,PG,Animation,0,0,M
tt2620736,2013,T,USA,Modern Distributors,R,Drama,0,1,M
tt0884726,2013,T,USA,Clarius Entertainment,PG,Animation,0,3,M
tt2325989,2013,T,USA,Rainforest Productions,NOT RATED,Family,0,3,M
tt2964334,2013,F,Spain,N/A,N/A,Documentary,0,1,M
tt1067765,2013,T,USA,IFC Films,R,Comedy,0,1,M
tt3521332,2013,T,Spain,N/A,N/A,Drama,2,0,F
tt1385956,2013,T,USA,BOND360,NOT RATED,Documentary,0,0,M
tt2351098,2013,T,USA,First Pond Entertainment,N/A,Drama,0,0,M
tt2243537,2013,T,USA,Open Road Films,R,Comedy,0,1,M
tt2800240,2014,T,France,AZ Films,N/A,Comedy,0,0,M
tt3469518,2014,T,Germany,Constantin Film Verleih,N/A,Comedy,0,0,M
tt2751390,2014,F,France,Kino Lorber Films,NOT RATED,Comedy,0,1,M
tt2369135,2014,F,USA,Walt Disney Studios,PG-13,Action,0,3,M
tt1626146,2014,F,Germany,Relativity Media,R,Adventure,1,1,M
tt2333784,2014,F,USA,Lionsgate Pictures,PG-13,Action,0,0,M
tt2247476,2014,F,USA,Sony Pictures,PG,Drama,0,4,M
tt1843866,2014,T,USA,Walt Disney Pictures,PG-13,Action,0,4,M
tt1972571,2014,F,UK,Lionsgate/Roadside Attractions,R,Crime,0,3,M
tt0458481,2014,F,USA,Dimension Films,R,Crime,0,2,M
tt2473602,2014,F,UK,Universal Pictures,PG-13,Biography,0,1,M
tt2402157,2014,F,USA,Relativity Media,R,Action,0,1,M
tt2870612,2014,T,USA,Universal Pictures,R,Horror,0,2,M
tt3014666,2014,T,USA,TriStar Pictures,PG,Comedy,1,1,M
tt2800038,2014,T,USA,Atlas Distribution,PG-13,Drama,0,2,M
tt2231489,2014,F,Japan,N/A,N/A,Animation,0,0,M
tt2141751,2014,T,UK,Amplify,UNRATED,Drama,0,0,M
tt1441395,2014,F,Switzerland,A24,R,Drama,0,2,M
tt2209764,2014,F,UK,Warner Bros. Pictures,PG-13,Drama,0,1,M
tt2618500,2014,T,Germany,N/A,N/A,Comedy,1,0,F
tt2355495,2014,T,USA,Roadside Attractions,PG-13,Comedy,0,1,M
tt2707858,2014,F,France,The Weinstein Company,R,Biography,0,0,M
tt1043726,2014,F,USA,Lionsgate Films,PG-13,Action,0,2,M
tt1872181,2014,F,USA,Sony Pictures,PG-13,Action,0,6,M
tt1205537,2014,F,USA,Paramount Pictures,PG-13,Action,0,2,M
tt2404181,2014,T,UK,Fox Searchlight,PG,Biography,0,0,M
tt2483260,2014,T,USA,Walt Disney Home Entertainment,G,Animation,1,4,M
tt2463288,2014,T,USA,Focus Features,R,Comedy,0,1,M
tt2281587,2014,F,USA,Walt Disney Pictures,PG,Adventure,0,2,M
tt2883512,2014,F,USA,Open Road Films,R,Adventure,0,1,M
tt2177771,2014,F,USA,Sony Pictures,PG-13,Comedy,0,3,M
tt1587310,2014,T,USA,Walt Disney Pictures,PG,Action,1,1,M
tt1234721,2014,F,USA,Sony Pictures Releasing,PG-13,Action,0,5,M
tt1571249,2014,T,USA,Roadside Attractions,R,Comedy,0,2,M
tt3515892,2014,F,New Zealand,N/A,N/A,Drama,0,0,M
tt1418377,2014,F,USA,Lionsgate Films,PG-13,Action,1,2,M
tt2103254,2014,T,USA,Warner Bros. Pictures,R,Comedy,1,1,M
tt1742334,2014,T,USA,Open Road Films,R,Action,0,1,M
tt3560546,2014,T,USA,Midnight Releasing,NOT RATED,Horror,0,4,M
tt2872732,2014,T,France,Universal Pictures,R,Action,0,0,M
tt3528906,2014,T,USA,N/A,N/A,Animation,1,24,M
tt2737050,2014,T,Belgium,IFC Films,PG-13,Drama,0,0,M
tt3318220,2014,F,Netherlands,Pupkin Film,NOT RATED,Drama,0,1,M
tt1552224,2014,T,Canada,Eone Films,NOT RATED,Action,0,1,M
tt1791681,2014,T,UK,Uncorkd Entertainment,N/A,Horror,0,2,M
tt2965466,2014,T,USA,N/A,R,Horror,0,2,M
tt2725962,2014,T,UK,Lionsgate Films,PG-13,Comedy,0,1,M
tt2377322,2014,F,USA,Sony Pictures,R,Horror,1,3,M
tt2436386,2014,T,USA,Paramount Pictures,PG-13,Drama,0,2,M
tt1684226,2014,F,USA,HBO Films,TV-MA,Drama,0,2,F
tt0365907,2014,F,USA,Universal Studios,R,Crime,0,2,M
tt3661798,2014,T,South Korea,N/A,N/A,Drama,0,0,M
tt3442006,2014,T,USA,Cinelou Films,R,Drama,0,1,M
tt4800178,2014,T,Norway,N/A,N/A,Comedy,0,0,M
tt1609479,2014,F,UK,IDP/Samuel goldwyn Films,NOT RATED,Comedy,0,1,M
tt3235888,2014,T,USA,Radius-TWC,R,Horror,0,1,M
tt2093990,2014,F,Spain,N/A,N/A,Crime,0,2,M
tt3322940,2014,T,USA,New Line Cinema,R,Horror,0,1,M
tt3387648,2014,T,USA,Millennium Entertainment,R,Horror,0,2,M
tt2693664,2014,F,South Africa,Screen Media Ventures,R,Action,0,1,M
tt3368814,2014,T,Canada,N/A,TV-14,Crime,0,1,M
tt1555440,2014,T,USA,POWER Up,NOT RATED,Comedy,1,0,F
tt2251281,2014,F,USA,N/A,NOT RATED,Drama,0,1,M
tt1121096,2014,T,USA,Universal,PG-13,Action,0,3,M
tt1679276,2014,F,Germany,20th Century Fox Pictures International,N/A,Adventure,0,3,M
tt0900387,2014,T,UK,The Weinstein Company,N/A,Drama,0,1,M
tt2262227,2014,T,USA,20th Century Fox,PG,Animation,0,1,M
tt2713180,2014,F,USA,Sony Pictures,R,Action,0,1,M
tt2955096,2014,T,USA,Magnolia Pictures,R,Comedy,0,1,M
tt2936470,2014,T,UK,N/A,N/A,Drama,0,2,M
tt2390237,2014,F,UK,eOne,R,Comedy,0,2,M
tt3386954,2014,F,USA,Sony Pictures Entertainment,NOT RATED,Biography,2,1,M
tt2872718,2014,T,USA,Open Road Films,R,Crime,0,0,M
tt3284618,2014,T,Italy,RAI Cinema,N/A,Comedy,0,0,M
tt2474024,2014,F,USA,Radius-TWC,PG-13,Comedy,0,2,M
tt3832158,2014,T,Germany,N/A,N/A,Animation,0,2,M
tt3717532,2014,F,Japan,Elevent Arts,TV-14,Animation,0,1,M
tt2593224,2014,T,France,Cohen Media Group,R,Comedy,0,2,M
tt4114744,2014,F,Turkey,N/A,N/A,Drama,0,0,M
tt2505294,2014,T,USA,Phase 4 Films,NOT RATED,Drama,2,0,F
tt3283556,2014,T,Iceland,Sony Pictures Classics,R,Adventure,1,1,M
tt2084970,2014,F,USA,The Weinstein Company,PG-13,Biography,0,2,M
tt1724965,2014,T,USA,Abramorama Entertainment,PG-13,Adventure,1,0,M
tt3344922,2014,F,Italy,IFC Films,UNRATED,Drama,0,1,M
tt2465140,2014,T,USA,Lionsgate Films,PG-13,Comedy,0,1,M
tt3334794,2014,T,Germany,N/A,N/A,Comedy,0,2,M
tt2933544,2014,T,USA,Focus Features,PG-13,Drama,1,1,M
tt3395184,2014,F,USA,Drafthouse Films,NOT RATED,Horror,0,1,M
tt2305051,2014,T,USA,20th Century Fox,R,Adventure,0,1,M
tt3139086,2014,T,USA,WARNER BROTHERS PICTURES,PG-13,Animation,0,5,M
tt1823664,2014,T,USA,Sony Pictures,PG,Comedy,0,3,M
tt3612616,2014,T,Canada,Lionsgate,R,Drama,0,1,M
tt1384925,2014,F,Argentina,Participant Media,R,Drama,0,1,M
tt2321549,2014,T,Australia,IFC Films,NOT RATED,Drama,1,0,F
tt3062976,2014,T,UK,Broad Green Pictures,R,Comedy,1,0,F
tt1528100,2014,F,UK,20th Century Fox,PG-13,Action,0,3,M
tt4299406,2014,T,Brazil,N/A,N/A,Comedy,1,2,M
tt1969062,2014,T,USA,Sony Pictures Classics,R,Comedy,1,0,F
tt1361318,2014,T,USA,Millennium Entertainment,R,Action,1,1,M
tt2183034,2014,F,USA,Relativity Media,PG,Adventure,0,3,M
tt2106361,2014,T,USA,Warner Bros. Pictures,PG-13,Action,0,1,M
tt2980648,2014,T,USA,Walt Disney Pictures,PG,Comedy,0,2,M
tt0787474,2014,F,USA,Focus Features,PG,Animation,0,3,M
tt0435651,2014,T,South Africa,The Weinstein Company,PG-13,Drama,0,2,M
tt0458413,2014,T,UK,Magnolia Pictures,R,Comedy,0,2,M
tt1605717,2014,F,UK,Magnolia Pictures,R,Comedy,0,3,M
tt2756032,2014,T,USA,Radius-TWC,R,Drama,0,1,F
tt1702014,2014,T,Brazil,Strand Releasing,NOT RATED,Drama,0,1,M
